Time,Longitude,Latitude,Altitude,Velocity,Density,HeatFlux,geometry
188.47117794486215,98.22055137844612,-5.86466165413534,45818.21006039421,6178.843850624022,0.005586307245665473,2507043.7822771403,POINT (98.22055137844612 -5.86466165413534)
189.4736842105263,98.15789473684211,-5.789473684210527,45499.02712116849,6146.769320597807,0.005800066615058657,2514983.1806426323,POINT (98.15789473684211 -5.789473684210527)
190.47619047619045,98.0952380952381,-5.714285714285715,45180.99884519889,6114.242166547096,0.006021187470664666,2522010.157244483,POINT (98.0952380952381 -5.714285714285715)
191.47869674185463,98.03258145363408,-5.639097744360903,44864.13016148897,6081.263171300365,0.006249885620142537,2528105.9959847773,POINT (98.03258145363408 -5.639097744360903)
192.4812030075188,97.96992481203007,-5.563909774436091,44548.42598107031,6047.833427295851,0.006486381538516703,2533252.9553598342,POINT (97.96992481203007 -5.563909774436091)
193.48370927318294,97.90726817042606,-5.488721804511279,44233.8911969262,6013.95434398738,0.006730900397498181,2537434.331198912,POINT (97.90726817042606 -5.488721804511279)
194.48621553884712,97.84461152882206,-5.413533834586467,43920.53068391587,5979.627654959375,0.006983672091509689,2540634.518356462,POINT (97.84461152882206 -5.413533834586467)
195.48872180451127,97.78195488721805,-5.338345864661655,43608.34929869906,5944.8554247230695,0.007244931260237864,2542839.0710809706,POINT (97.78195488721805 -5.338345864661655)
196.49122807017542,97.71929824561404,-5.2631578947368425,43297.351879660506,5909.640055165795,0.007514917307532369,2544034.7617778447,POINT (97.71929824561404 -5.2631578947368425)
197.49373433583958,97.65664160401002,-5.18796992481203,42987.543246835194,5873.984291625116,0.0077938744164680555,2544209.637879429,POINT (97.65664160401002 -5.18796992481203)
198.49624060150376,97.59398496240601,-5.112781954887218,42678.92820183348,5837.891228559576,0.00808205156038467,2543353.0765328566,POINT (97.59398496240601 -5.112781954887218)
199.4987468671679,97.531328320802,-5.037593984962406,42371.511527766765,5801.364314788042,0.008379702509714626,2541455.836815279,POINT (97.531328320802 -5.037593984962406)
200.50125313283206,97.468671679198,-4.962406015037594,42065.29798917334,5764.4073582698065,0.008687085834407868,2538510.1091868603,POINT (97.468671679198 -4.962406015037594)
201.50375939849624,97.40601503759399,-4.887218045112784,41760.29233194454,5727.024530398112,0.009004464901760061,2534509.5618945835,POINT (97.40601503759399 -4.887218045112784)
202.5062656641604,97.34335839598998,-4.812030075187971,41456.49928325122,5689.220369780187,0.009332107869448299,2529449.3840442803,POINT (97.34335839598998 -4.812030075187971)
203.50877192982455,97.28070175438597,-4.736842105263159,41153.92355147036,5650.999785477647,0.00967028767357704,2523326.3250649595,POINT (97.28070175438597 -4.736842105263159)
204.5112781954887,97.21804511278195,-4.661654135338347,40852.56982611232,5612.368059681829,0.010019282011534392,2516138.7302977396,POINT (97.21804511278195 -4.661654135338347)
205.51378446115288,97.15538847117794,-4.586466165413535,40552.44277774794,5573.330849799692,0.010379373319459177,2507886.572452569,POINT (97.15538847117794 -4.586466165413535)
206.51629072681703,97.09273182957394,-4.511278195488723,40253.54705793632,5533.894189926854,0.010750848744116089,2498571.4786880654,POINT (97.09273182957394 -4.511278195488723)
207.51879699248119,97.03007518796993,-4.436090225563911,39955.88729915253,5494.064491685728,0.011134000108977393,2488196.7530848403,POINT (97.03007518796993 -4.436090225563911)
208.52130325814534,96.96741854636592,-4.360902255639099,39659.468114716045,5453.848544407994,0.011529123874307158,2476767.394298957,POINT (96.96741854636592 -4.360902255639099)
209.52380952380952,96.9047619047619,-4.2857142857142865,39364.294098719096,5413.253514642212,0.011936521091045918,2464290.108201153,POINT (96.9047619047619 -4.2857142857142865)
210.52631578947367,96.84210526315789,-4.210526315789474,39070.369825955524,5372.286944969014,0.012356497348291749,2450773.315327642,POINT (96.84210526315789 -4.210526315789474)
211.52882205513782,96.77944862155388,-4.135338345864662,38777.69985184983,5330.9567521081135,0.012789362714175787,2436227.1529909335,POINT (96.77944862155388 -4.135338345864662)
